-6.000000000000000000e+00
-5.953913153290113058e+00
-5.879237635436157738e+00
-5.779514245157811203e+00
-5.658283781174754168e+00
-5.519087042206661131e+00
-5.365464826973211920e+00
-5.200957934194085475e+00
-5.029107162588960733e+00
-4.835178612410039101e+00
-4.592313333972845690e+00
-4.309052748032255131e+00
-3.994695921932873262e+00
-3.658541923019309472e+00
-3.309889818636174486e+00
-2.958038676128076805e+00
-2.612287562839628485e+00
-2.273879003723711545e+00
-1.923014065722461030e+00
-1.560799496808302100e+00
-1.190239611046417512e+00
-8.143387225019880216e-01
-4.361011452401933330e-01
-5.853119332621833926e-02
3.153668191747567850e-01
6.846331808252433815e-01
1.058531193326218700e+00
1.436101145240195054e+00
1.814338722501987800e+00
2.190239611046417512e+00
2.560799496808303211e+00
2.923014065722461030e+00
3.273879003723711101e+00
3.612287562839628041e+00
3.958038676128076361e+00
4.309889818636174041e+00
4.658541923019309472e+00
4.994695921932871485e+00
5.309052748032254243e+00
5.592313333972846578e+00
5.835178612410038212e+00
6.029107162588959845e+00
6.200957934194085475e+00
6.365464826973211920e+00
6.519087042206662019e+00
6.658283781174754168e+00
6.779514245157812091e+00
6.879237635436157738e+00
6.953913153290113947e+00
6.999999999999999112e+00
