-1.700000000000000000e+01
-1.672776831325139923e+01
-1.646235594255552215e+01
-1.620415630999231382e+01
-1.595356283764175132e+01
-1.571096894758379392e+01
-1.547676806189840626e+01
-1.525135360266555651e+01
-1.503511899196520574e+01
-1.482229525355688793e+01
-1.460502244570107244e+01
-1.438892990408515438e+01
-1.417991895990858886e+01
-1.398389094437084879e+01
-1.380674718867138751e+01
-1.365438902400967613e+01
-1.353271778158517513e+01
-1.343891150796011758e+01
-1.334906374044828148e+01
-1.326380589720269754e+01
-1.318589193278310923e+01
-1.311807580174927068e+01
-1.306311145866093071e+01
-1.302375285807784344e+01
-1.300275395455975058e+01
-1.300275395455974881e+01
-1.302375285807784167e+01
-1.306311145866093248e+01
-1.311807580174927246e+01
-1.318589193278310923e+01
-1.326380589720269576e+01
-1.334906374044828148e+01
-1.343891150796011758e+01
-1.353271778158517691e+01
-1.365438902400967436e+01
-1.380674718867138573e+01
-1.398389094437084523e+01
-1.417991895990858886e+01
-1.438892990408515438e+01
-1.460502244570107244e+01
-1.482229525355688615e+01
-1.503511899196520396e+01
-1.525135360266555473e+01
-1.547676806189840626e+01
-1.571096894758379570e+01
-1.595356283764175132e+01
-1.620415630999231738e+01
-1.646235594255552215e+01
-1.672776831325140279e+01
-1.700000000000000355e+01
